screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
SNAKEBB1A,2021-05-05T23:59:01Z,"RT @PEACHEJINYE: EU NAO CONSIGO MAIS VIVER como Mark utted
pelo amor de Deus OLHA ESSE MARK TUAN JESUS https://t.co/JVk5rKlFl1",,PEACHEJINYE,"@GOT7Official  -  The sound of you calling for my name I want to hear it, your voice",Twitter for Android,pt,1390093709094555652
theunaware,2021-05-05T23:58:37Z,"Pode parecer exagero, mas eu não consigo processar que o Paulo Gustavo faleceu. Ele tinha apenas 10 anos a mais que eu e estava no auge da carreira, vivendo uma vida plena bem casado com um marido lindo e dois filhos. Ele tinha ainda muito pra viver. Não é justo. https://t.co/JH75qIvxhM",,,"RS 🔄 SC

✨Costumo rir nos momentos errados.
✨Dizem que sou debochado.
✨Dizem que dou aula.
🐈🐈 Adotado por dois felinos.

👨‍❤️‍👨 @caduceaf08.",Twitter for Android,pt,1390093607189819392
BAMEUPHORIC,2021-05-05T23:56:14Z,"RT @PEACHEJINYE: EU NAO CONSIGO MAIS VIVER como Mark utted
pelo amor de Deus OLHA ESSE MARK TUAN JESUS https://t.co/JVk5rKlFl1",,PEACHEJINYE,@GOT7Official 🏡,Twitter for Android,pt,1390093006217388034
no_fuckin_body,2021-05-05T23:52:57Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,Futuro canal para divulgação da cultura cannábica e pela legalização da Erva/  Upcoming channel to promote cannabis culture and legalization of the Herb,Twitter for iPhone,pt,1390092182950907904
MariaEd71625818,2021-05-05T23:52:55Z,"Eu consegui oq eu mais queria, mais mesmo assim não me sinto feliz 
Não sei tudo perdeu a graça, queria voltar a ser aquela menina alegre que tinha vontade de viver, chegava nos lugares se sentia bem e alegra, ficava feliz... mais mesmo com td que eu mais queria cmg,não consigo..",,,triste porém vivendo,Twitter for iPhone,pt,1390092173857656835
gabisilveirr,2021-05-05T23:48:57Z,"acabei de ver agora o vídeo que o Majella fez pro Paulo Gustavo e não consigo parar de chorar 😭 pelo amor de Deus que inferno esse vírus, eu não aguento mais viver tudo isso.",,,🌘🌑🌒,Twitter for iPhone,pt,1390091176741593093
sooyoonz,2021-05-05T23:40:53Z,"RT @PEACHEJINYE: EU NAO CONSIGO MAIS VIVER como Mark utted
pelo amor de Deus OLHA ESSE MARK TUAN JESUS https://t.co/JVk5rKlFl1",,PEACHEJINYE,"           - taekook & yoonmin domination power at korea.   
          
            ㅤ                   ㅤㅤ  ღ lele & bia៹",Twitter for Android,pt,1390089145112989700
Diyarzokaa,2021-05-05T23:39:24Z,"Depois de muitos anos de sadboy, eu não fecho mais com essas vibe. Slk, tantas coisas bonitas pra viver, não consigo ficar flertando com essas ideia errada",,,buffering,Twitter for Android,pt,1390088773321560065
lamilerttx,2021-05-05T23:35:41Z,"RT @PEACHEJINYE: EU NAO CONSIGO MAIS VIVER como Mark utted
pelo amor de Deus OLHA ESSE MARK TUAN JESUS https://t.co/JVk5rKlFl1",,PEACHEJINYE,"•환영 친구• 
💚αhgαse x stαy❤

☆ lola☆",Twitter for Android,pt,1390087838297989125
cahmontemor,2021-05-05T23:35:40Z,EU NÃO CONSIGO NEM VIVER MAIS SEM O PIX MAGINA NÃO PODER FAZER UM TED???????,cahmontemor,,"faço umas fotos bonitas de comida, só falo de seriados e posto screenshots da minha ilha em ACNH 👻  || IG: montemorfotografia",Twitter for iPhone,pt,1390087831524098051
aphroditexkylie,2021-05-05T23:27:48Z,"@edu_carazza Simm, eu digo que ter descoberto a Kylie Minogue esse ano foi a melhor coisa que aconteceu sabe? A música dela me motiva de uma forma assustadora, não só ela como outras artistas que já ouvia, não consigo mais viver os dias sem ouvi uma musiquinha se quer kkkkk",edu_carazza,,"𝑦𝑜𝑢 𝑐𝑎𝑛'𝑡 𝑓𝑖𝑛𝑑 𝑡ℎ𝑒 𝑚𝑢𝑠𝑖𝑐, 𝑎𝑙𝑙 𝑦𝑜𝑢 𝑐𝑎𝑛 𝑑𝑜 𝑖𝑠 𝑠𝑡𝑒𝑝 𝑏𝑎𝑐𝑘 𝑖𝑛 𝑡𝑖𝑚𝑒. • minogaying & Kylie cd collector // ♡•@swenskies•♡",Twitter for iPhone,pt,1390085851175084032
twsouls,2021-05-05T23:25:07Z,eu não aguento mais cheguei no meu limite meo kkk não consigo mais dormir dor de cabeça todo dia tudo dando errado minha mãe me odeia estresse todos os dias milhões de coisa pra fazer 0 vontade de viver,,,"#JIU: hey baby, do you wanna have fun with unnie?",Twitter for iPhone,pt,1390085177389551616
PEACHEJINYE,2021-05-05T22:55:45Z,"EU NAO CONSIGO MAIS VIVER como Mark utted
pelo amor de Deus OLHA ESSE MARK TUAN JESUS https://t.co/JVk5rKlFl1",,,"@GOT7Official  —  𝐋𝐔𝐋𝐋𝐀𝐁𝐘  매일매일 더 원해 sweet talk to me babe It's magical  🧁
@JAYBDEF___",Twitter for Android,pt,1390077788179345412
aquelaamalu,2021-05-05T22:55:29Z,"eu não consigo nem explicar a força que eu encontro nas pessoas que eu amo. se eu sigo até aqui, é porque tenho elas - e porque quero viver muito mais ao lado de cada um",aquelaamalu,,"minha personalidade consiste em ouvir david bowie, comprar livro e fazer bolo | jornalismo - eca-usp | escrevo a news ""bola de cristal"" 🔮",Twitter Web App,pt,1390077720219070466
Lou_Stranger,2021-05-05T22:54:14Z,"@NickRpg_ Até hoje nao sei como tenho voce ao meu lado
Como tenho o garoto mais lindo e doce do mundo cmg
Pode ser que tudo seja apenas um sonho
E se for eu n quero acordar
Pois eu nao sei se consigo viver sem você sem o garoto dos olhos brilhantes a pessoa que eu amo

DESISTE?",NickRpg_,,Ei @NickRpg_ hoje foi um dia feliz?,Twitter for Android,pt,1390077406979973121
Juuminhaa,2021-05-05T22:47:29Z,"Que tem como, que eu consigo, e que eu não vou ta sozinha.
Doi todo o dia não ter você comigo, doi demais demais, não acordar contigo, não dormir contigo, e não ter você ao meu lado, mas eu não vou desistir meu anjinho, vou viver com as lembranças mais gostosas que você me deixo+",Juuminhaa,,"Depois disso tudo vou precisar de terapia, olha aqui meu olho piscando.",Twitter for Android,pt,1390075705938042883
Saraa_Roberta,2021-05-05T22:45:31Z,"Sem força estou para lutar
Eu não consigo nem mais chorar
Minh'alma clama, preciso Te ver
Um toque Seu mudará o meu viver",,,"•Medicina Veterinária❤ 
•#MãeVive😢❤ 
•Yeshua ✝❤
Glakeson vive 😭✨
Valquíria vive 😭",Twitter for Android,pt,1390075211148574720
laiananobre,2021-05-05T22:42:32Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,"✍Escritora, feminista e beta.
🌌 Ela /dela.
✨Amante de livros, fanfic's, chocolate... Ah! E cadelinha de personagens bem feitos.",Twitter Web App,pt,1390074460821200897
jendukiechase,2021-05-05T22:16:00Z,@KAISERHOME Sim infelizmente eu não consigo mais viver sem essa merda,KAISERHOME,,"   ⠀⠀ ⠀⠀⠀⠀⠀🌙 𓈈  kaiser 𓂃 ☁️         ⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀· '。qualquer pronome ๛ಿ",Twitter for Android,pt,1390067783124373507
DiegoDinis19,2021-05-05T22:14:44Z,"Eu acredito no amor e na sua magia.
Só não consigo mais acreditar que esse amor e magia possa acontecer comigo.
Por mais que eu ame, até hoje não recebi um sentimento recíproco.
Talvez uns nasceram pra viver contos de fadas, já eu, uma história triste",,,"Digital Desinfluencer.
A barba é ruiva, o cabelo não.


🇭🇺 Tricolor de Coração.",Twitter for Android,pt,1390067462868246531
mnisnanaru,2021-05-05T21:58:52Z,@FelipeKato5 não consigo mais viver sem pelo menos uma xícara de cafezinho de manhã mais 😔 skkskkskskkskskksks,FelipeKato5,,𝚏𝚘𝚛𝚐𝚎𝚝 𝚗𝚘𝚝 𝚝𝚘𝚞𝚌𝚑𝚒𝚗𝚐 𝚝𝚘𝚍𝚊𝚢. •fish upon the sky •vincenzo •mouse •taxi driver •law school •dark hole   {she/her},Twitter for Android,pt,1390063473225355268
tencttzen,2021-05-05T21:54:34Z,"Eu to tão exausta, tão podre por dentro, eu só não consigo mais levar as coisas sabe eu n consigo mais viver, agora é pura sobrevivencia",,,"não me empurra que eu ja to na beira

História/UFSC
20",Twitter for Android,pt,1390062389454950400
Rebyss1,2021-05-05T21:40:21Z,"eu não consigo acreditar q as pessoas sejam ruins a esse nível, e n sintam o MÍNIMO de remorso dps, como eu já saí e senti isso. sério não dá mais isso gente vamos viver isso até quando??????? n dá cr",Rebyss1,,chata& reclamona • @flamengo,Twitter for Android,pt,1390058810644045830
malynee6,2021-05-05T21:35:01Z,"RT @cinthiarls_: JÁ NÃO CONSIGO ME IMAGINAR
“Já não consigo mais me imaginar longe de você. Hoje eu sei que o nosso destino era se encontrar e viver um amor verdadeiro e imenso como é o nosso. Hoje eu sei que somos almas gêmeas e que seremos felizes para sempre.” https://t.co/SOtUS32Lp5",,cinthiarls_,,Twitter for Android,pt,1390057471562207246
crvggio_15,2021-05-05T21:31:38Z,"..... :""não consigo mais viver sem vc, infeliz 😣""

me ama pouco talvez kkkkk",,,"•021🌴
Heitor💙👶
“I need you..” @__karxn🤍",Twitter Web App,pt,1390056619254423553
Maay_Criss,2021-05-05T21:28:13Z,Sempre que olho pra você tudo em mim vira um mar de prazer não consigo mais disfarçar desse jeito é difícil viver..,,,@FluminenseFC 🇭🇺//  @santsmi22,Twitter for iPhone,pt,1390055758235115524
karlasinred,2021-05-05T21:02:09Z,eu achava que o tempo curava tudo ate perder a pessoa que eu mais amava nessa vida. não passou. dói. e dói no meu ser a cada dia que vem passando. se vc superou a sua dor que legal!! mas eu não consigo. viver essa dor me faz ter ela comigo https://t.co/08npTj6Qmv,,,we told you this was melodrama | black lives matter (sua/namorada),Twitter for iPhone,pt,1390049197668372481
joaolevinsky,2021-05-05T20:57:28Z,"Eu pensava que não conseguiria viver sem você mas agora que você foi embora, eu me sinto feliz pra porra. Me livrei do peso que você era e consigo respirar. Agora que você foi embora, eu me sinto mais leve.",joaolevinsky,,DJ Residente da @astroproducoes | Podcaster da @radiogallifrey,Twitter for iPhone,pt,1390048021988130823
luciraldo13,2021-05-05T20:46:41Z,@ascholoy Eu não consigo entender esse tipo de comportamento. Não é muito mais fácil viver normalmente?,ascholoy,,"☀️♍ .🌜♉ . ⬆️♓



+ caipira esquerdista das trevas +

* porém não muito, sou fã de RBD *",Twitter for Android,pt,1390045306805424139
aIiensykes,2021-05-05T20:43:39Z,err nao consigo mais tocar cancer no violao que dia lindo amo viver,,,"   ⠀   ⠀ㅤㅤㅤ   𝐥𝐨・𝐯𝐞  𓂃 mikey fucking way ‹𝟑   ⠀ㅤ
ㅤ      ⠀ㅤㅤ     
{a/ela/-a} 🔍",Twitter for Android,pt,1390044541785346049
ClaudioVictor_,2021-05-05T20:40:35Z,que bizarro é esse negócio chamado amizade. nunca pensei que fosse ter um sentimento tão forte por uma pessoa que há alguns anos atrás eu nem sabia que existia e hj não consigo mais viver sem,,,dramático,Twitter for Android,pt,1390043771149197316
tbluezzie,2021-05-05T20:30:36Z,"quero ver o Gal mais vezes pra decidir se gosto dele ou não, n consigo mais viver com essa dúvida fml",,,"#JOUI enquanto eu estiver de pé, eu nunca vou parar de lutar ♡ ela/dela • 18 anos • artista ? • fc de várias coisas • psicologia 1/5",Twitter for Android,pt,1390041259692134402
MaduxisL,2021-05-05T19:49:04Z,"eu cheguei em uma fase que até as minhas coisas q eu amava fazer me deixa triste, onde minha música favorita não me anima mais, onde dançar já não me deixa feliz, eu estou num labirinto comigo mesma e não consigo me achar. Viver tá me cansando",,,Xl the best | V.T ♥︎ | @loud_victorx 💍 @mobftlara,Twitter for Android,pt,1390030805943128065
Boulevard505,2021-05-05T19:43:11Z,"RT @DescrenteNoAmor: Percebi q perdi a capacidade de sentir qualquer coisa no último ano. Não consigo mais me indignar, sofrer, odiar... apesar de viver com esses sentimentos diariamente parece q eles se tornaram tão comuns que diluiram em tanta desesperança. Não sei se vcs me compreendem...",,DescrenteNoAmor,"• my name is giovanni giorgio, but everybody calls me giorgio •",Twitter for Android,pt,1390029326662393859
_Duaarda_,2021-05-05T19:40:09Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"🔥 Dream, oh fuck it, dream bigger! 🔥",Twitter Web App,pt,1390028562195943428
KssyaBritto,2021-05-05T19:34:29Z,"A única responsável por tirar meus sorrisos mais largos mesmo com meu coração estando doído. Aaaaaaaaa @LuceroMexico como não te amar??? 
Eu: Não sei, ""porque eu te amo e não consigo mais viver sem seu amor por anos."" 💗🤧
#LuceroEnTikTok https://t.co/qTl85zEV1D",,,"Professora de História  vivendo a própria história das trevas em pleno 2021.
fã da @LuceroMexico e da @LauraPausini elas são o amor que nunca acaba.💟✨",Twitter for Android,pt,1390027137277698051
whiterzz4M,2021-05-05T19:30:57Z,"@spfc_bieel @CrimesReais talvez não escape nem assim, mas saindo do estado ela vai viver um pouquinho mais, se não se matar, não consigo imaginar oque ela sente hoje em dia, a família dela deve ter nojo dela, e deve ter ficado com sequela psicológica, enfim uma hora o dela chega👎",spfc_bieel,,"Sou Animer, jogo alguns jogos, fanboy do kirito, apaixonado por futebol e fortinite.

@corinthians @goiasoficial 
19y / 1,79Cm
( Casado @GeovannaGomesX1❤ )",Twitter Web App,pt,1390026247745544207
nandacfig,2021-05-05T19:05:33Z,"Eu não consigo acreditar nessa história de que a pessoa morreu por um propósito maior... o que é maior que ter o direito de viver, o que é tão grande assim que você tem que abrir mão de acompanhar o crescimento dos seus filhos? A cada morte injusta dessa minha fé se abala mais",,,welcome to my twitter. it’s sucks. you gonna love it.,Twitter for iPhone,pt,1390019856418934794
anacezriot,2021-05-05T19:05:13Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,"me garanto no lengalenga.
☭ ecossocialista. bissexual.
PSOL ☀️  
(ela/dela)",Twitter for Android,pt,1390019771220078594
Lola_Cerqueira,2021-05-05T18:46:20Z,"RT @cinthiarls_: JÁ NÃO CONSIGO ME IMAGINAR
“Já não consigo mais me imaginar longe de você. Hoje eu sei que o nosso destino era se encontrar e viver um amor verdadeiro e imenso como é o nosso. Hoje eu sei que somos almas gêmeas e que seremos felizes para sempre.” https://t.co/SOtUS32Lp5",,cinthiarls_,,Twitter for Android,pt,1390015018679341060
dudawesomm,2021-05-05T18:36:52Z,"que angústia, que aperto no peito, não consigo parar de chorar
o que a gente sente coletivamente pelo Paulo hoje é o que milhares de famílias no brasil sentem todos os dias durante a pandemia

não é justo, não era pra ser assim, eu não aguento mais viver no brasil do bolsonaro",,,end gun violence,Twitter for iPhone,pt,1390012634968338433
sra_ravenclaw,2021-05-05T18:23:22Z,"RT @altaexposicao: sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,altaexposicao,life's tough. but I'll get through it. bad bitches survive.,Twitter for Android,pt,1390009239050010624
meunomenaoebode,2021-05-05T18:22:58Z,"@thaismunizx É, eu sinceramente não sei. Eu consigo ficar bem quando eu abstraio e finjo/simulo que dá pra viver a vida. Nos momentos mais fudidos da pandemia e de realismo eu acho difícil ter vontade de acordar e sair da cama.",thaismunizx,,"É melhor nem me seguir.
Publicitário, mestre em economia criativa e fã de ciência mas aqui você só vai encontrar suco de aleatoriedade e show de horrores.",Twitter Web App,pt,1390009140249047040
dnycintra,2021-05-05T18:12:13Z,"olha me perdoem ai se me alterei mas eu to psicologicamente sob efeito de gatilhos!!! não é sobre a morte de PG ser mais relavante que a de outros 3k de pessoas, é sobre estar tentando me isentar de saber sobre QUALQUER morte ou estatística ou tristeza pra ver se consigo VIVER",,,tattooing and learning,Twitter for Android,pt,1390006432238641154
nandamarinho7,2021-05-05T17:54:30Z,"antes eu abria o wtsp p conversar e agora nã tenho mais vontade  entrava aq p me alienar p rir dos meme, ficava no insta vendo os storys do povo, e agora nã consigo mais, eu nã consigo aceitar q ele se foi, como é q vamos viver em um mundo onde Paulo Gustavo não exista mais?",,,,Twitter for Android,pt,1390001974402297860
andressadotpy,2021-05-05T17:54:00Z,"RT @_solractg: @andressadotpy Porque é o melhor buscador que tem, não consigo viver mais sem bangs

https://t.co/oxi936TaqW",,_solractg,"Software Developer, ThoughtWorker, mom, wife of @douglasantifa, vegan, python and linux lover and studying DevOps (she/ela)",Twitter Web App,pt,1390001850431254532
KathellenLorr11,2021-05-05T17:49:34Z,"RT @cinthiarls_: JÁ NÃO CONSIGO ME IMAGINAR
“Já não consigo mais me imaginar longe de você. Hoje eu sei que o nosso destino era se encontrar e viver um amor verdadeiro e imenso como é o nosso. Hoje eu sei que somos almas gêmeas e que seremos felizes para sempre.” https://t.co/SOtUS32Lp5",,cinthiarls_,"•O AMOR SEMPRE VENCE❤️
•01/01/2021-💍❤️
•19/09/2020💏
•26/09/2020💑🌍
•Malyne Vive☺️",Twitter for Android,pt,1390000735014866946
lyzzzd,2021-05-05T17:47:51Z,RT @wirllaneregina: não consigo mais viver sem filtro do instagram meu pai amado,,wirllaneregina,surtos coletivos🧘🏻🛐,Twitter for iPhone,pt,1390000300115861508
bornofvenus,2021-05-05T17:42:49Z,"eu não consigo mais viver sem google docs e google agenda, já tenho coisa demais pra lembrar na minha cabeça",,,so this is love (cinderella's song),Twitter Web App,pt,1389999033649963010
grimeszzinha,2021-05-05T17:35:52Z,fui na creche do meu irmao receber as coisas dos 3 lugares q era pra assinar eu borrei tudo ainda escrevi o cpf no lugar errado simplesmente nao consigo mais viver em sociedade,,,"If you're looking for a dream girl, I'll never be your dream girl",Twitter Web App,pt,1389997284868378627
robertabeijo,2021-05-05T17:30:59Z,"eu só consigo pensar: meu Deus, oq essas pessoas deixaram de viver por conta dessa doença? Quando será q elas morreriam se isso não existisse? Oq elas poderiam fazer, viver, presenciar? isso dói muito! +400MIL sonhos, famílias, memórias e mt mais perdido. Tá difícil continuar 🥺",,,eu q lute,Twitter for iPhone,pt,1389996056126099461
seokjfiles,2021-05-05T17:23:07Z,@miniegirlf @jinkookgallery eles dois sao a coisa mais importante que eu tenho nao consigo viver sem eles um dia,miniegirlf,,"no thoughts, just loving (my) seokjin ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏͏ ͏ ͏ ͏ ͏",Twitter for iPhone,pt,1389994077693874188
brunoerry,2021-05-05T17:18:41Z,"As mais de 400 mil vidas que perdemos, a morte do Paulo Gustavo, é tanta coisa que sinto ao pensar em tudo isso, que não consigo colocar em palavras. A sensação é de abandono, de viver em um país onde o dinheiro e o poder valem mais que nossas próprias vidas.",brunoerry,,Influencer & Youtuber. Contact: assessoria@brunoerry.com,Twitter for iPhone,pt,1389992963221204993
DescrenteNoAmor,2021-05-05T17:17:42Z,"Percebi q perdi a capacidade de sentir qualquer coisa no último ano. Não consigo mais me indignar, sofrer, odiar... apesar de viver com esses sentimentos diariamente parece q eles se tornaram tão comuns que diluiram em tanta desesperança. Não sei se vcs me compreendem...",,,Esse Perfil não reflete nem minhas próprias opiniões. Escrevo enquanto discordo veementemente de meus próprios pensamentos. Membro do ano do Florata🏆,Twitter for Android,pt,1389992715841118208
elvitexas,2021-05-05T17:13:38Z,"Um deputado, em uma CPI, me disse, em 1 CPI, que toma todos os dias vitamina C, vitamina D e 1x por semana toma 1 comprimido de Hidroxicloroquina e mais outro de ivermectina. Ah velho.. Não dá.. Não consigo mais viver num país assim.",,,"insta: @victorrcampos95
Perfil ufanista do Clube Atlético Mineiro e do Borussia Dortmund.",Twitter Web App,pt,1389991691847970823
pontsg,2021-05-05T17:08:39Z,"meu deus tava lendo o novo decreto daqui de jp e me pergunto PQ que as pessoas são tão fissuradas em viver normalmente no meio do caos minha nossa eu não consigo entender oq falta pra sensibilizar alguns, sinceramente, a humanidade não tem mais jeito não",,,eu acho engraçado que,Twitter for Android,pt,1389990436740141063
MarciaS28135901,2021-05-05T17:08:15Z,"RT @cinthiarls_: JÁ NÃO CONSIGO ME IMAGINAR
“Já não consigo mais me imaginar longe de você. Hoje eu sei que o nosso destino era se encontrar e viver um amor verdadeiro e imenso como é o nosso. Hoje eu sei que somos almas gêmeas e que seremos felizes para sempre.” https://t.co/SOtUS32Lp5",,cinthiarls_,,Twitter for Android,pt,1389990333950349321
Gugal22,2021-05-05T17:07:32Z,acho que não consigo mais viver sem ela,,,048 💸 🤵🏾- 💍,Twitter for iPhone,pt,1389990154325090305
Leo_Calculista,2021-05-05T17:04:08Z,Quero sentar e conversar com você o que você acha de mim e me manda o contato do local que eu possa fazer a entrevista com você e vc já percebeu que eu não sei viver com o estrago que o tempo passa e eu não consigo ouvir a voz de Deus e não me ouvir de novo nem nada mais... https://t.co/jjb2aWw6Ps,,,"Se tempo é dinheiro, então... Eu sou um milionário sem noção.",Twitter for Android,pt,1389989297881853953
rosaasanto,2021-05-05T17:00:56Z,"RT @cinthiarls_: JÁ NÃO CONSIGO ME IMAGINAR
“Já não consigo mais me imaginar longe de você. Hoje eu sei que o nosso destino era se encontrar e viver um amor verdadeiro e imenso como é o nosso. Hoje eu sei que somos almas gêmeas e que seremos felizes para sempre.” https://t.co/SOtUS32Lp5",,cinthiarls_,Nunca foi sorte sempre foi Deus.,Twitter for Android,pt,1389988495960203268
_solractg,2021-05-05T17:00:32Z,"@andressadotpy Porque é o melhor buscador que tem, não consigo viver mais sem bangs

https://t.co/oxi936TaqW",andressadotpy,,software development | ruby on rails | anarchy | veganism | he/him,Twitter for Android,pt,1389988393032036359
Gabi71741820,2021-05-05T16:55:12Z,"RT @cinthiarls_: JÁ NÃO CONSIGO ME IMAGINAR
“Já não consigo mais me imaginar longe de você. Hoje eu sei que o nosso destino era se encontrar e viver um amor verdadeiro e imenso como é o nosso. Hoje eu sei que somos almas gêmeas e que seremos felizes para sempre.” https://t.co/SOtUS32Lp5",,cinthiarls_,,Twitter for Android,pt,1389987053157470212
cinthiarls_,2021-05-05T16:52:36Z,"JÁ NÃO CONSIGO ME IMAGINAR
“Já não consigo mais me imaginar longe de você. Hoje eu sei que o nosso destino era se encontrar e viver um amor verdadeiro e imenso como é o nosso. Hoje eu sei que somos almas gêmeas e que seremos felizes para sempre.” https://t.co/SOtUS32Lp5",,,eu te levo pra gente se amar. eu te levo pra gente se amar. pra bem longe daqui.,Twitter for iPhone,pt,1389986398648901635
igor_pqsim,2021-05-05T16:51:27Z,"Hoje, minha tia se foi dessa realidade por causa do covid, mas não consigo mais me sentir triste com a “perda”.

Creio que a vida não tem fim, somos eternos. Estamos aqui de passagem e o que nos resta é viver, e não apenas existir.

Gratidão, querida tia Inez ❤️",,,"Diretor de Criação.
Evoluindo a forma de fazer comunicação no mundo.",Twitter for iPhone,pt,1389986109954875394
romusbraga,2021-05-05T16:51:01Z,"@marlongomide Rapaz, não consigo imaginar a dor... Não sei nem se conseguiria viver mais!!!!",marlongomide,,,Twitter Web App,pt,1389985997547528197
laysspbarbosa,2021-05-05T16:47:55Z,"RT @altaexposicao: sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,altaexposicao,"insta: @laysspbarbosa
(surtos literários e risada de porco)",Twitter for Android,pt,1389985219520966659
soujez,2021-05-05T16:46:58Z,"e eu que quero deixar o cabelo crescer... mas nao consigo viver mais sem um disfarce e o cabelo baixinnn

ai é foda",,,"Eu estou acostumado a perder, sou botafoguense.",Twitter Web App,pt,1389984980001034240
sramrqs,2021-05-05T16:22:55Z,"hoje tão tá foda viver nesse país que não consigo nem pensar numa frase completa sobre isso, to me expressando puramente em forma de palavrão pq nada mais traduz meu estado de espírito",,,I will make better mistakes tomorrow.,Twitter for iPhone,pt,1389978926643130371
dianemnzs,2021-05-05T16:21:46Z,"Pessoas incríveis que tinham tanta coisa pra viver simplesmente indo embora dessa forma tão trágica!!! Eu não aguento mais ver isso, eu quero justiça por essas pessoas
Que ser humano foda o meu professor foi, não consigo acreditar nisso! Ser de luz, ser de MUITA LUZ!!!",dianemnzs,,doutrinadora e jusfilósofa,Twitter for iPhone,pt,1389978636992778242
LaviniaBrazaki,2021-05-05T16:19:24Z,"RT @neganiinha: Minha mãe é a coisa mais preciosa do mundo, não consigo nem imaginar viver em um mundo sem essa mulher.",,neganiinha,"Taurina♉/.Rj🌴/21 anos Flamenguista❤️ Abençoada, iluminada, protegida, guiada e sempre escolta por deus💓💫Mamãe do Rael Boaz 🥰💙
Meu mundo azul🤰🏼💙👣👑",Twitter for Android,pt,1389978041489756160
milaramoss,2021-05-05T16:16:36Z,"Não consigo mais viver nesse país, sei q a realidade de cada um é diferente mas a gente é muito acomodado. 400 mil mortes, esse palhaço desse presidente td dia rindo da nossa cara, o congresso nacional parado deixando td acontecer. Não é hr de protesto, então q hrs vai ser???",,,sem criatividade para colocar uma frase bonita aqui,Twitter for iPhone,pt,1389977339279384582
safetyjgguk,2021-05-05T16:11:29Z,"eu nao aguento mais... nao sabem o quanto ta difícil pra mim viver eu nao aguento mais sofrer...
perdoem me, mas so consigo pensar q chegou a hr re pôr um fim a tudo",,,꒦ ꒷ #방탄소년단 𝑖𝑠 𝑚𝑦 𝑟𝑒𝑎𝑠𝑜𝑛 .  𓂃 𓏲ꪆ,Twitter for Android,pt,1389976050852143105
rarefolks,2021-05-05T16:08:35Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,"art. fashion. music. got7 forever.
#HEART_OF_MOA #TXT_FREEZE",Twitter for Android,pt,1389975321504591874
lbakuguchi,2021-05-05T16:07:52Z,"eu com obey me foi exatamente isso aqui
instalei pq tava entediado e agr não consigo mais viver sem esses desgraçados https://t.co/eWASd6tbm5",,,"#MAMMON: Hehe. It's an honor, ain't it? I mean, you're gonna be tellin' the world that I'm your guy. ˗ˏˋqualquer pronome´ˎ˗",Twitter for Android,pt,1389975139589177344
portellazzz,2021-05-05T15:42:35Z,meu deus velho eu sinto que não há mais motivos pra viver depois de assistir essa MERDA que final é esse alguém vai ter que pagar a minha terapia pros próximos 30 anos eu não consigo parar de chorar puta que pariu por que que existe coisa assim no mundo pra gente assistir,portellazzz,,emo noia enfp-t,Twitter Web App,pt,1389968777987739648
__lopess,2021-05-05T15:30:11Z,"eu não consigo mais viver sabendo que esse mostro é nosso presidente sério, n da mais!!!",,,te ganhei otario,Twitter for iPhone,pt,1389965654518861826
ohmysheezus,2021-05-05T15:29:40Z,"RT @lidlopes_: é questão de sobrevivência tirar o bolsonaro do poder.
eu tô com tanto ódio que não consigo nem pensar em viver mais um ano com esse desgracado na presidência.
mais maldito que essa doença, só bolsonaro mesmo. 
é tudo culpa dele. maldito. desgraçado.",,lidlopes_,,Twitter for Android,pt,1389965526881943558
